Id,País,1970,1970.1,1971,1971.1,1972,1972.1,1973,1973.1,1974,1974.1,1975,1975.1,1976,1976.1,1977,1977.1,1978,1978.1,1979,1979.1,1980,1980.1,1981,1981.1,1982,1982.1,1983,1983.1,1984,1984.1,1985,1985.1,1986,1986.1,1987,1987.1,1988,1988.1,1989,1989.1,1990,1990.1,1991,1991.1,1992,1992.1,1993,1993.1,1994,1994.1,1995,1995.1,1996,1996.1,1997,1997.1,1998,1998.1,1999,1999.1,2000,2000.1,2001,2001.1,2002,2002.1,2003,2003.1,2004,2004.1,2005,2005.1,2006,2006.1,2007,2007.1,2008,2008.1,2009,2009.1,2010,2010.1,2011,2011.1,2012,2012.1,2013,2013.1,2014,2014.1,2015,2015.1,2016,2016.1,2017,2017.1,2018,2018.1,2019,2019.1,2020,2020.1,2021,2021.1,Tipo,Produto
72,Malta,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,105,276,277,2364,2825,1500,2360,Exportação,Suco
73,"Marshall, Ilhas",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,678,817,948,1479,1844,4282,6165,Exportação,Suco
74,Mauritânia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,2460,1788,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
75,México,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769560,704455,0,0,0,0,174900,160719,0,0,0,0,60813,12276,17943,4154,0,0,0,0,0,0,0,0,0,0,0,0,116865,272240,0,0,18550,48230,37074,102175,61932,243124,83291,309005,86626,310549,109550,281131,82377,238026,95340,305904,76435,279378,24173,66078,24602,67789,46857,112458,8829,21188,Exportação,Suco
76,Moçambique,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065,2910,3850,2604,16726,9847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,441,Exportação,Suco
77,Mônaco,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,0,0,Exportação,Suco
78,Montenegro,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,Exportação,Suco
79,Namíbia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,80,90,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
80,Nigéria,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
81,Noruega,0,0.0,0,0,0,0,29835,14172,0,0,0,0,0,0,0,0,0,0,60451,70730,19875,26831,0,0,0,0,0,0,0,0,0,0,34450,34339,71285,93792,0,0,53265,72794,17755,24857,0,0,0,0,0,0,0,0,0,0,0,0,17500,28158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6655,0,0,0,0,0,0,0,0,0,0,501,727,0,0,554,580,592,1328,Exportação,Suco
82,Nova Caledônia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,1095,Exportação,Suco
83,Nova Zelândia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55650,79673,129320,196776,129850,248297,0,0,0,0,0,0,0,0,0,0,18550,22260,83700,112955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18550,46376,9275,24115,9275,20405,0,0,0,0,9275,24115,0,0,0,0,0,0,Exportação,Suco
84,Países Baixos,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,335,260,986,715,250,300,115210,128020,0,0,103620,107357,165700,160324,112065,118963,170380,168631,286560,237580,287040,272588,348040,372131,106080,173898,231920,401084,176800,321578,70200,113291,212160,305230,0,0,54600,76446,109550,204694,73850,128433,294700,548564,0,0,864,1028,0,0,0,0,13,98,13,98,47980,70330,37100,47821,18550,32100,0,0,0,0,0,0,12575,31489,30,130,185500,475488,0,0,31,38,0,0,90,234,97,130,144,151,84,109,7194,23063,Exportação,Suco
85,Panamá,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,152,1560,2581,4240,4664,6890,7319,0,0,2650,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18550,28229,7800,12020,21000,32730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,617,0,0,0,0,534,734,691,801,1335,1714,3376,5698,Exportação,Suco
86,Paquistão,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
87,Paraguai,0,0.0,0,0,260,89,3162,1781,6173,3656,8251,4349,6441,4114,5384,4006,7076,5900,8214,7340,3270,3176,3468,3134,2690,3322,3476,3247,3539,3237,3144,3316,2100,2051,673,771,826,897,2964,2449,3190,7864,2259,1436,10844,46631,29896,60112,11241,20461,22557,29232,2038,3969,612,1078,656,703,0,0,47129,25528,22577,9844,13486,5381,0,0,0,0,27,32,611,561,5441,5848,73332,52504,11683,23404,13693,27644,14707,26178,52267,71708,57407,106312,118336,192846,170571,232486,105816,157128,120644,188985,128378,168205,23723,24609,216654,228263,233881,253691,Exportação,Suco
88,Peru,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9378,12044,3600,1332,3600,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7950,19478,0,0,11925,47343,5035,18881,10755,26560,10995,29702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
89,Polônia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
90,Porto Rico,0,0.0,0,0,3159,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33254,39023,86180,88615,242966,198518,213590,192723,130420,158520,183495,233528,201708,285511,159025,267708,160345,254178,279860,381102,348225,454992,456886,570902,443197,626893,317846,503746,377221,640049,608746,1162841,417407,806033,318723,587197,492130,787540,486175,749938,245215,349681,456295,639687,629195,864725,388500,589696,381495,693953,407105,952558,351740,803785,75860,178570,74200,293092,0,0,0,0,18550,48230,0,0,0,0,0,0,0,0,0,0,0,0,24380,53636,Exportação,Suco
91,Portugal,0,0.0,0,0,1128,350,0,0,192,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,120,3600,5130,0,0,0,0,3000,5553,0,0,0,0,0,0,5881,8664,4427,4413,2700,1581,1980,1095,19792,12297,2862,1898,0,0,0,0,0,0,0,0,0,0,121,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,2803,24,24,105284,96479,222502,164783,Exportação,Suco
92,Quênia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
93,Reino Unido,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,2668,48880,49472,50700,50820,25100,31297,400,543,33280,28670,0,0,16640,15808,17680,15648,53040,54118,53040,53813,52520,65489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1802,0,0,23000,65044,0,0,0,0,0,0,0,0,4310,3110,3168,2480,0,0,0,0,0,0,30,110,0,0,0,0,0,0,0,0,312,1692,0,0,8706,16372,457,929,8216,15433,672,1773,1464,2373,8829,16213,Exportação,Suco
94,República Centro Africana,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
95,República Dominicana,0,0.0,0,0,0,0,1128,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256,4526,25440,42300,26770,45361,15900,27030,15900,27030,3180,5406,36040,61268,10335,22572,30210,75434,21465,60138,21431,61904,38160,151549,14310,54564,37365,83445,25970,97634,20270,65855,25970,96571,44520,169620,29680,113081,29680,113080,14840,56540,27825,84068,Exportação,Suco
96,República Federativa da Rússia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,112,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,56445,70556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
97,Rússia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98050,122563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,83,0,0,0,0,Exportação,Suco
98,São Tomé e Príncipe,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,442,0,0,0,0,0,0,0,0,Exportação,Suco
99,Senegal,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,283,1880,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
100,Serra Leoa,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,Exportação,Suco
101,Singapura,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,12989,2020,3510,Exportação,Suco
102,Sri Lanka,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,142,0,0,0,0,Exportação,Suco
103,Suécia,0,0.0,0,0,0,0,0,0,0,0,0,0,9450,7020,464692,289359,726130,607102,1007841,1129727,1321305,1560336,766645,996862,1001105,1156253,300245,325287,235055,221917,165095,161861,261025,245007,315065,393319,281695,377622,317470,439076,228165,385903,229225,350096,176755,261005,124815,165891,221200,298690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
104,Suíça,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113155,152757,0,0,0,0,17755,26388,0,0,0,0,0,0,36400,50200,37100,55650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,91,0,0,165,321,297,467,119,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,276,826,Exportação,Suco
105,Suriname,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022,2570,0,0,0,0,0,0,6848,3700,0,0,0,0,0,0,0,0,0,0,41000,144320,21750,78278,12250,45693,25250,94184,23445,85387,15000,53460,19000,71250,0,0,3180,8586,13030,31236,5300,17596,Exportação,Suco
106,Tailândia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18550,33713,18550,35883,37100,65814,18550,34318,0,0,0,0,1590,3045,0,0,0,0,1800,3060,4500,9405,3000,8526,4500,12789,2400,6821,0,0,2700,10800,3300,58383,4980,19920,0,0,3960,33741,6720,23275,96,108,84,82,1278,5183,2,4,Exportação,Suco
107,Taiwan (Formosa),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49690,48082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,4550,19200,11200,0,0,0,0,9600,3956,0,0,10878,13463,3987,2496,0,0,22550,34715,11427,19778,11404,22807,11404,27778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,4834,0,0,58358,107799,60813,122005,Exportação,Suco
108,Tanzânia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,812,180,285,186,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
109,"Tcheca, República",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,1319,2245,4578,1306,2534,996,1436,0,0,941,3917,0,0,0,0,120,416,360,1184,0,0,130,279,194,457,0,0,0,0,0,0,0,0,Exportação,Suco
110,Togo,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,489,709,556,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
111,Trinidade e Tobago,0,0.0,7896,2579,0,0,0,0,0,0,0,0,0,0,2475,1573,26660,10576,26120,12000,0,0,0,0,0,0,0,0,0,0,246,270,202685,243957,110240,153894,55120,76947,0,0,43990,96778,17490,35592,17490,30869,0,0,0,0,0,0,0,0,14864,11826,13616,13653,39750,46545,18550,31164,0,0,0,0,18550,24830,55650,74555,63288,85643,0,0,30985,56135,3446,3471,0,0,0,0,18550,71232,37100,137106,18550,63958,37100,127997,39155,132194,37610,128791,18550,63977,0,0,0,0,0,0,0,0,Exportação,Suco
112,Turquia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,100,24,30,48,54,0,0,Exportação,Suco
113,Uruguai,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,263,0,0,0,0,0,0,0,0,0,0,120,98,0,0,4220,2121,13396,4438,10004,3842,12530,3113,0,0,0,0,0,0,10072,14577,48,63,0,0,2077,2535,4805,2937,17790,9264,1507,695,0,0,0,0,0,0,100,144,1002,1649,125,208,250,605,320,832,160,480,241,905,160,620,0,0,0,0,672,1416,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Suco
114,Vanuatu,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,Exportação,Suco
115,Venezuela,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3240,2760,4590,4590,1620,1944,5047,6745,5300,7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41610,8123,18307,12873,124415,90113,0,0,25,36,0,0,0,0,0,0,0,0,7688,15969,450,1512,52680,163175,53280,168408,123975,376208,53333,159345,17640,51709,632937,2004454,0,0,0,0,0,0,240,230,0,0,Exportação,Suco
1,Africa do Sul,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,32130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,44,152,0,0,Exportação,Uva
2,"Alemanha, República Democrática",0,0.0,135,103,0,0,0,0,3840,3293,0,0,0,0,360,306,11700,11905,21500,26640,26075,35275,137426,229312,129799,198667,95060,90326,204983,180556,115448,104782,214355,197056,65222,59457,423894,405290,253816,228433,153036,137699,81080,71703,48885,48176,272018,289402,568342,669977,209330,280984,89400,118560,49088,79921,14400,21120,173400,224610,778979,820969,966420,993515,908683,821039,1121634,1196652,838673,994204,889813,1081566,818198,1224605,2256707,5191457,1297991,2693071,759594,1475757,713942,1437429,1167243,2430345,1021075,2064845,2457655,5316776,1649514,3524291,3277187,6532957,2384112,5161080,3353831,6730502,2870420,5833592,1863097,3480290,1371694,2791556,1461590,2569452,Exportação,Uva
3,Angola,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,445,4523,6555,72,481,6081,20822,2426,7288,0,0,0,0,0,0,1604,4532,0,0,20,55,0,0,0,0,0,0,80,97,408,908,4032,4841,1079,1342,1803,2052,82055,127430,76618,125958,0,0,0,0,33860,90396,29700,110058,0,0,0,0,350,2492,0,0,0,0,0,0,0,0,0,0,15,33,75,145,0,0,0,0,Exportação,Uva
4,Antígua e Barbuda,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,164,190,580,304,1013,437,1349,Exportação,Uva
5,Arabia Saudita,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47328,103666,0,0,0,0,15300,30600,0,0,0,0,0,0,61200,140760,0,0,0,0,14725,28615,167731,271231,32325,95999,2818,14671,Exportação,Uva
6,Argélia,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20672,30968,0,0,0,0,0,0,Exportação,Uva
7,Argentina,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4110,60900,127380,7200,14700,80000,70000,0,0,19375,20750,41510,38105,22125,19376,20540,15215,14400,17616,0,0,0,0,238141,287608,1900019,2017478,3058548,3259119,1771639,1783045,802225,1083287,1252412,1602234,1278452,1466783,1872997,2130519,3908790,3806969,3927331,3532410,3774183,3006947,388148,254432,640118,541652,571894,563466,299444,428773,336434,492057,475525,844050,724192,1474257,414008,929225,446280,1005124,264816,471205,170851,298692,32640,73440,0,0,0,0,1156368,2340897,2872152,5757072,1536650,2478547,1186878,1758528,2002784,3707550,4606314,7764448,Exportação,Uva
8,Áustria,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1160,1649,2635,2143,2195,2251,400,360,1600,1440,608,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Uva
9,Bahamas,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25630,52046,2869,9184,3208,9449,3482,10184,Exportação,Uva
10,Bahrein,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exportação,Uva
11,Bangladesh,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,214,17,53,Exportação,Uva
